# Query Description
# Type of request:                 Extract data from a table
# Name of the selected table:      meandata
# Restrict with the SQL clause:    de2000<40 and logd25 > 1 and logd25 < 1.436692597664054 and modz > 31.727013715119934 and modz < 35.513949442581136
# Display the fields:              objname, al2000, de2000
# Description of each column
# objname: ------------- <NA>
#  al2000: ------------- <NA>
#  de2000: ------------- <NA>
#------- ------- -------
objname  al2000  de2000
#------- ------- -------
SDSSJ094253.10+092929.9	9.7147476	9.4916942
PGC000012	0.0023967	-6.3739239
ESO012-012	0.0061333	-80.7928889
ESO193-009	0.0147889	-47.3568333
ESO349-017	0.0162679	-33.6119118
ESO409-003	0.0321689	-27.6272202
PGC000176	0.043008	-3.7107668
NGC7812	0.0484693	-34.2356423
ESO078-012	0.053939	-65.3698589
PGC000192	0.0468464	-3.6060594
PGC000293	0.0700167	-14.5236389
PGC000312	0.0848205	-7.0933911
ESO409-011	0.0775958	-28.4605417
PGC000320	0.07775	-8.1004444
NGC7823	0.0793314	-62.0614948
ESO409-012	0.0783919	-30.4835808
ESO409-013	0.0832542	-30.5057361
ESO349-024	0.0937143	-34.8141626
ESO349-023	0.0910526	-35.9426781
NGC7821	0.0879796	-16.4769201
PGC000425	0.0989278	-13.9794167
PGC000424	0.0991375	-13.9957639
ESO409-016	0.0989042	-31.1027917
ESO409-017	0.0991982	-28.7144344
ESO472-014	0.1034836	-22.8525676
ESO111-013	0.1063247	-59.614028
NGC7828	0.1075303	-13.4161401
NGC7832	0.1078983	-3.7161503
NGC7829	0.1080528	-13.4205833
ESO409-019	0.1082333	-31.9558253
PGC000538	0.1163543	-6.9556432
ESO078-016	0.1220074	-64.5435822
ESO050-005A	0.1271883	-72.1984886
ESO293-038	0.1238797	-37.4502213
ESO111-014	0.1385418	-59.5156044
NGC0011	0.1451398	37.4478369
NGC0015	0.1506833	21.6244167
NGC0020	0.1590833	33.3086111
ESO293-043	0.1519794	-37.3576774
ESO241-022	0.1737056	-46.4919722
ESO538-025	0.1817407	-21.0674294
ESO349-039	0.1935539	-36.9363199
ESO409-026	0.1963597	-30.1341389
NGC0038	0.1963829	-5.586282
ESO193-035	0.2011444	-47.2960556
PGC000885	0.2201672	-12.5568211
PGC000902	0.2262263	-5.0931239
PGC000940	0.2369086	22.7664304
ESO539-003	0.2407746	-19.687374
NGC0047	0.2418679	-7.1671993
ESO293-049	0.2446833	-37.6573056
NGC0050	0.2457206	-7.3451412
ESO002-006	0.2473806	-86.9930833
NGC0053	0.2452286	-60.3284429
ESO410-004	0.2519944	-29.2104722
NGC0054	0.2521295	-7.1066865
PGC001023	0.2547613	-7.538042
PGC001027	0.25412	-8.188
UGC00146	0.2621944	27.4443056
ESO350-004	0.26222	-33.0306708
UGC00151	0.270775	10.3323611
NGC0061A	0.2734246	-6.3219484
NGC0061B	0.2733602	-6.317895
PGC001109	0.2807948	-5.2683481
PGC001127	0.2850832	-4.6103136
ESO473-009	0.289575	-26.6155694
PGC001146	0.2912762	-3.2304526
ESO050-007	0.2969166	-68.3581624
ESO350-007	0.3012807	-33.8745751
ESO111-024	0.3003722	-59.0836381
